Brand Number,Brand Name,Stock Market
4476,ＡＩＣＲＯＳ,マザーズ
4478,フリー,マザーズ
4479,マクアケ,マザーズ
4480,メドレー,マザーズ
4481,ベース,東証１部
4482,ウィルズ,マザーズ
4483,ＪＭＤＣ,マザーズ
4484,ランサーズ,マザーズ
4485,ＪＴＯＷＥＲ,マザーズ
4486,ユナイトＧ,マザーズ
4487,スペスマーケ,マザーズ
4488,ＡＩインサイ,マザーズ
4490,ビザスク,マザーズ
4491,Ｃマネージ,ＪＡＳＤＡＱ
4492,ゼネテック,ＪＡＳＤＡＱ
4493,Ｓセキュリ,マザーズ
4494,バリオセキュ,東証２部
4495,アイキューブ,マザーズ
4496,コマースワン,マザーズ
4497,ロコガイド,マザーズ
4499,Ｓｐｅｅｅ,ＪＡＳＤＡＱ
4502,武田薬,東証１部
4503,アステラス薬,東証１部
4506,大日住薬,東証１部
4507,塩野義薬,東証１部
4512,わかもと,東証１部
4514,あすか薬,東証１部
4516,日本新薬,東証１部
4517,ビオフェル,東証１部
4519,中外薬,東証１部
4521,科研薬,東証１部
4523,エーザイ,東証１部
4524,仁丹,東証２部
4526,理ビタ,東証１部
4527,ロート,東証１部
4528,小野薬,東証１部
4530,久光薬,東証１部
4531,有機薬,東証１部
4534,持田薬,東証１部
4536,参天薬,東証１部
4538,扶桑薬,東証１部
4539,ケミファ,東証１部
4540,ツムラ,東証１部
4541,日医工,東証１部
4543,テルモ,東証１部
4544,ＨＵＧＨＤ,東証１部
4547,キッセイ薬,東証１部
4548,生化学,東証１部
4549,栄研化,東証１部
4550,日水薬,東証１部
4552,ＪＣＲファマ,東証１部
4553,東和薬品,東証１部
4554,富士製薬,東証１部
4555,沢井製薬,東証１部
4556,カイノス,ＪＡＳＤＡＱ
4558,中京医薬,ＪＡＳＤＡＱ
4559,ゼリア新薬,東証１部
4563,アンジェス,マザーズ
4564,ＯＴＳ,マザーズ
4565,そーせい,マザーズ
4568,第一三共,東証１部
4569,キョーリンＨ,東証１部
4570,免疫生物研究,ＪＡＳＤＡＱ
4571,ナノキャリア,マザーズ
4572,カルナバイオ,ＪＡＳＤＡＱ
4574,大幸薬品,東証１部
4575,キャンバス,マザーズ
4576,ＤＷＴＩ,ＪＡＳＤＡＱ
4577,ダイト,東証１部
4578,大塚ＨＤ,東証１部
4579,ラクオリア薬,ＪＡＳＤＡＱ
4581,大正薬ＨＤ,東証１部
4582,シンバイオ薬,ＪＡＳＤＡＱ
4583,カイオム,マザーズ
4584,ＧＴＳ,マザーズ
4586,メドレックス,マザーズ
4587,ペプチドリム,東証１部
4588,オンコリスＢ,マザーズ
4591,リボミック,マザーズ
4592,サンバイオ,マザーズ
4593,ヘリオス,マザーズ
4594,ブライトパス,マザーズ
4595,ミズホメディ,東証２部
4596,窪田製薬,マザーズ
4597,ソレイジア,マザーズ
4598,ＤｅｌｔａＦ,マザーズ
4599,ステムリム,マザーズ
4611,大日塗,東証１部
4612,日ペイントＨ,東証１部
4613,関西ペ,東証１部
4615,神東塗,東証１部
4616,川上塗,東証２部
4617,中国塗,東証１部
4619,日特塗,東証１部
4620,藤倉化,東証１部
4621,ロックペイン,東証２部
4623,アサヒペ,東証２部
4624,イサム塗,東証２部
4625,アトミクス,ＪＡＳＤＡＱ
4627,ナトコ,ＪＡＳＤＡＱ
4628,エスケー化研,ＪＡＳＤＡＱ
4629,大伸化学,ＪＡＳＤＡＱ
4631,ＤＩＣ,東証１部
4633,サカタインク,東証１部
4634,洋インキＨＤ,東証１部
4635,東インキ,東証２部
4636,Ｔ＆Ｋ,東証１部
4640,アンドール,ＪＡＳＤＡＱ
4641,アルプス技,東証１部
4642,オリジナル設,東証２部
4644,イマジニア,ＪＡＳＤＡＱ
4645,市進ＨＤ,ＪＡＳＤＡＱ
4649,大成,名証
4650,ＳＤエンター,ＪＡＳＤＡＱ
4651,サニックス,東証１部
4653,ダイオーズ,東証１部
4657,環境管理,ＪＡＳＤＡＱ
4658,日本空調,東証１部
4659,エイジス,ＪＡＳＤＡＱ
4661,ＯＬＣ,東証１部
4662,フォーカス,東証１部
4664,ＲＳＣ,ＪＡＳＤＡＱ
4665,ダスキン,東証１部
4666,パーク２４,東証１部
4667,アイサンテク,ＪＡＳＤＡＱ
4668,明光ネット,東証１部
4669,ニッパンＲ,ＪＡＳＤＡＱ
4671,ファルコＨＤ,東証１部
4673,川崎地質,ＪＡＳＤＡＱ
4674,クレスコ,東証１部
4676,フジＨＤ,東証１部
4678,秀英,東証１部
4679,田谷,東証１部
4680,ラウンドワン,東証１部
4681,リゾートトラ,東証１部
4684,オービック,東証１部
4685,菱友システム,ＪＡＳＤＡＱ
4686,ジャスト,東証１部
4687,ＴＤＣソフト,東証１部
4689,ＺＨＤ,東証１部
4690,日パレット,ＪＡＳＤＡＱ
4691,ワシントンＨ,東証２部
4694,ＢＭＬ,東証１部
4696,ワタベ,東証１部
4699,ウチダエスコ,ＪＡＳＤＡＱ
4704,トレンド,東証１部
4705,クリップ,ＪＡＳＤＡＱ
4707,キタック,ＪＡＳＤＡＱ
4709,ＩＤＨＤ,東証１部
4712,ＫｅｙＨ,ＪＡＳＤＡＱ
4714,リソー教育,東証１部
4716,日本オラクル,東証１部
4718,早稲アカ,東証１部
4719,アルファシス,東証１部
4720,城南進研,ＪＡＳＤＡＱ
4722,フューチャー,東証１部
4725,ＣＡＣＨ,東証１部
4726,ＳＢテクノ,東証１部
4728,トーセ,東証１部
4732,ＵＳＳ,東証１部
4733,ＯＢＣ,東証１部
4734,ビーイング,ＪＡＳＤＡＱ
4735,京進,東証２部
4736,日本ラッド,ＪＡＳＤＡＱ
4739,ＣＴＣ,東証１部
4743,ＩＴＦＯＲ,東証１部
4745,東京個別,東証１部
4746,東計電算,東証１部
4748,構造計画,ＪＡＳＤＡＱ
4750,ダイサン,東証２部
4751,サイバー,東証１部
4752,昭和シス,ＪＡＳＤＡＱ
4754,トスネット,ＪＡＳＤＡＱ
4755,楽天,東証１部
4760,アルファ,ＪＡＳＤＡＱ
4761,さくらＫＣＳ,東証２部
4762,ＸＮＥＴ,東証１部
4763,Ｃ＆Ｒ社,東証１部
4764,ＮｅｘｕｓＢ,ＪＡＳＤＡＱ
4765,Ｍスター,東証１部
4766,ピーエイ,東証２部
4767,ＴＯＷ,東証１部
4768,大塚商会,東証１部
4769,インフォクリ,ＪＡＳＤＡＱ
4770,エルミック,東証２部
4771,Ｆ＆Ｍ,ＪＡＳＤＡＱ
4772,ストリームＭ,ＪＡＳＤＡＱ
4776,ＣＹＢＯＺＵ,東証１部
4777,ガーラ,ＪＡＳＤＡＱ
4779,ソフトブレン,東証１部
4781,日本ハウズ,東証２部
4783,日ダイナミク,ＪＡＳＤＡＱ
4784,ＧＭＯＡＰ,ＪＡＳＤＡＱ
4792,山田コンサル,東証１部
4800,オリコン,ＪＡＳＤＡＱ
4801,セントラルＳ,東証１部
4809,パラカ,東証１部
4813,ＡＣＣＥＳＳ,東証１部
4814,ネクスウェア,ＪＡＳＤＡＱ
4816,東映アニメ,ＪＡＳＤＡＱ
4819,Ｄガレージ,東証１部
4820,ＥＭシステム,東証１部
4824,メディアＳ,マザーズ
4825,ＷＮＩウェザ,東証１部
4826,ＣＩＪ,東証１部
4827,ＢワンＨＤ,福証
4828,ビジネスＥ,東証１部
4829,日本エンタ,東証１部
4832,ＪＦＥ?ＳＩ,東証２部
4833,サクセスＨ,ＪＡＳＤＡＱ
4834,キャリアＢ,札証
4837,シダックス,ＪＡＳＤＡＱ
4838,Ｓシャワー,ＪＡＳＤＡＱ
4839,ＷＯＷＯＷ,東証１部
4840,トライアイズ,ＪＡＳＤＡＱ
4845,スカラ,東証１部
4847,ＩＷＩ,東証１部
4848,フルキャスＨ,東証１部
4849,エンジャパン,東証１部
4875,メディシノバ,ＪＡＳＤＡＱ
4880,セルソース,マザーズ
4883,モダリス,マザーズ
4901,富士フイルム,東証１部
4902,コニカミノル,東証１部
4911,資生堂,東証１部
4912,ライオン,東証１部
4914,高砂香,東証１部
4917,マンダム,東証１部
4918,アイビー,ＪＡＳＤＡＱ
4919,ミルボン,東証１部
4920,日本色材,ＪＡＳＤＡＱ
4921,ファンケル,東証１部
4922,コーセー,東証１部
4923,コタ,東証１部
4925,ＨＡＢＡ,ＪＡＳＤＡＱ
4926,シーボン,東証１部
4927,ポーラオルＨ,東証１部
4928,ノエビアＨＤ,東証１部
4929,アジュバン,東証１部
4930,グラフィコ,ＪＡＳＤＡＱ
4931,新日本製薬,東証１部
4933,Ｉｎｅ,マザーズ
4934,Ｐアンチエイ,マザーズ
4935,リベルタ,ＪＡＳＤＡＱ
4951,エステー,東証１部
4952,ＳＤＳバイオ,東証２部
4956,コニシ,東証１部
4957,ヤスハラ,東証２部
4958,長谷川香,東証１部
4960,ケミプロ,東証２部
4962,互応化学,東証２部
4963,星光ＰＭＣ,東証１部
4966,上村工,東証２部
4967,小林製薬,東証１部
4968,荒川化学,東証１部
4970,東洋合成,ＪＡＳＤＡＱ
4971,メック,東証１部
4972,綜研化学,ＪＡＳＤＡＱ
4973,高純度化,東証１部
4974,タカラＢＩＯ,東証１部
4975,ＪＣＵ,東証１部
4976,ドライルーブ,ＪＡＳＤＡＱ
4977,新田ゼラチン,東証１部
4978,リプロセル,ＪＡＳＤＡＱ
4979,ＯＡＴアグリ,東証１部
4980,デクセリアル,東証１部
4985,アース製薬,東証１部
4987,寺岡製,東証２部
4990,昭和化,東証２部
4992,北興化,東証１部
4994,大成ラミック,東証１部
4995,サンケイ化,福証
4996,クミアイ,東証１部
4997,日農薬,東証１部
4998,フマキラ,東証２部
4999,セメダイン,東証２部
5008,東亜石,東証２部
5009,富士興,東証１部
5010,日精蝋,東証２部
5011,ニチレキ,東証１部
5013,ユシロ化,東証１部
5015,ＢＰカストロ,東証１部
5017,富士石油,東証１部
5018,ＭＯＲＥＳＣ,東証１部
5019,出光興産,東証１部
5020,ＥＮＥＯＳ,東証１部
5021,コスモエネＨ,東証１部
5070,ドラフト,マザーズ
5071,ヴィス,マザーズ
5101,浜ゴム,東証１部
5103,昭和ＨＤ,東証２部
5104,日東化工,東証２部
5105,ＴＯＹＯ,東証１部
5108,ブリヂス,東証１部
5110,住友ゴム,東証１部
5122,オカモト,東証１部
5142,アキレス,東証１部
5161,西川ゴム,東証２部
5162,朝日ラバー,ＪＡＳＤＡＱ
5184,ニチリン,東証２部
5185,フコク,東証１部
5186,ニッタ,東証１部
5187,クリエート,東証１部
5189,桜ゴム,東証２部
5191,住友理工,東証１部
5192,三星ベ,東証１部
5194,相模ゴム,東証２部
5195,バンド化,東証１部
5199,不二ラテ,ＪＡＳＤＡＱ
5201,ＡＧＣ,東証１部
5202,板硝子,東証１部
5204,石塚硝,東証１部
5208,有沢製,東証１部
5210,日山村硝,東証１部
5212,不二硝,ＪＡＳＤＡＱ
5214,日電硝子,東証１部
5216,倉元,ＪＡＳＤＡＱ
5217,テクノクオツ,ＪＡＳＤＡＱ
5218,オハラ,東証１部
5232,住友大阪,東証１部
5233,太平洋セメ,東証１部
5237,ノザワ,東証２部
5261,リソル,東証１部
5262,日ヒュム,東証１部
5268,旭コン,東証２部
5269,日コンクリ,東証１部
5271,トーヨアサノ,東証２部
5273,三谷セキ,東証１部
5277,スパンクリト,ＪＡＳＤＡＱ
5279,日本興業,ＪＡＳＤＡＱ
5280,ヨシコン,ＪＡＳＤＡＱ
5282,ジオスター,東証２部
5283,高見沢,ＪＡＳＤＡＱ
5284,ヤマウ,ＪＡＳＤＡＱ
5285,ヤマックス,ＪＡＳＤＡＱ
5287,イトーヨギョ,東証２部
5288,アジアパイル,東証１部
5290,ベルテクス,東証２部
5301,東海カ,東証１部
5302,カーボン,東証１部
5304,ＳＥＣカボン,東証２部
5310,東洋炭素,東証１部
5331,ノリタケ,東証１部
5332,ＴＯＴＯ,東証１部
5334,特殊陶,東証１部
5337,ダントーＨＤ,東証１部
5341,アサヒ陶,東証２部
5342,ジャニス,名証
5343,ニッコー,名証
5344,ＭＡＲＵＷＡ,東証１部
5351,品川リフラ,東証１部
5352,黒崎播磨,東証１部
5355,ルツボ,東証２部
5356,美濃窯,名証
5357,ヨータイ,東証１部
5358,イソライト,東証１部
5363,ＴＹＫ,東証１部
5367,ニッカトー,東証１部
5368,日インシュレ,東証２部
5380,新東,ＪＡＳＤＡＱ
5381,Ｍｉｐｏｘ,ＪＡＳＤＡＱ
5384,ＦＵＪＩＭＩ,東証１部
5386,鶴弥,東証２部
5387,チヨダウーテ,ＪＡＳＤＡＱ
5388,クニミネ,東証１部
5391,Ａ＆Ａマテ,東証１部
5393,ニチアス,東証１部
5395,コランダム,東証２部
5401,日本製鉄,東証１部
5406,神戸鋼,東証１部
5408,中山鋼,東証１部
5410,合同鉄,東証１部
5411,ＪＦＥ,東証１部
5423,東製鉄,東証１部
5440,共英製鋼,東証１部
5444,大和工,東証１部
5445,東鉄鋼,東証１部
5446,北越メタル,東証２部
5449,大製鉄,東証１部
5451,淀川鋼,東証１部
5458,高砂鉄,東証２部
5461,中部鋼鈑,名証
5463,丸一管,東証１部
5464,モリ工,東証１部
5471,大同特鋼,東証１部
5476,高周波,東証１部
5480,冶金工,東証１部
5481,山陽特鋼,東証１部
5482,愛知鋼,東証１部
5484,東北鋼,ＪＡＳＤＡＱ
5486,日立金,東証１部
5491,日金属,東証１部
5541,大平金,東証１部
5563,新日本電工,東証１部
5602,栗本鉄,東証１部
5603,虹技,東証１部
5607,中可鍛,名証
5609,日鋳造,東証２部
5610,大和重,東証２部
5612,鋳鉄管,東証１部
5614,川金ＨＤ,東証２部
5631,日製鋼,東証１部
5632,菱製鋼,東証１部
5644,メタルアート,東証２部
5658,日亜鋼,東証１部
5659,日精線,東証１部
5660,神鋼線,東証２部
5690,リバーＨＤ,東証２部
5695,パウダテック,ＪＡＳＤＡＱ
5697,サンユウ,東証２部
5698,エンビプロＨ,東証１部
5699,イボキン,ＪＡＳＤＡＱ
5702,大紀ア,東証１部
5703,日軽金ＨＤ,東証１部
5704,ＪＭＣ,マザーズ
5706,三井金,東証１部
5707,東邦鉛,東証１部
5711,三菱マ,東証１部
5713,住友鉱,東証１部
5714,ＤＯＷＡ,東証１部
5715,古河機金,東証１部
5721,Ｓサイエンス,東証１部
5724,アサカ理研,ＪＡＳＤＡＱ
5726,大阪チタ,東証１部
5727,邦チタ,東証１部
5729,日精鉱,東証２部
5741,ＵＡＣＪ,東証１部
5742,ＮＩＣ,ＪＡＳＤＡＱ
5753,日伸銅,東証２部
5757,ＣＫサンエツ,東証１部
5781,東邦金,東証２部
5801,古河電工,東証１部
5802,住友電工,東証１部
5803,フジクラ,東証１部
5805,昭電線ＨＤ,東証１部
5807,東特線,東証１部
5809,タツタ線,東証１部
5816,オーナンバ,東証２部
5817,ＪＭＡＣＳ,東証２部
5819,カナレ電気,東証１部
5820,三ッ星,ＪＡＳＤＡＱ
5821,平河ヒューテ,東証１部
5852,アーレスティ,東証１部
5856,ＬＩＥＨ,東証２部
5857,アサヒＨＤ,東証１部
5900,ダイケン,ＪＡＳＤＡＱ
5901,洋缶ＨＤ,東証１部
5902,ホッカンＨＤ,東証１部
5903,ＳＨＩＮＰＯ,ＪＡＳＤＡＱ
5905,日カン,東証２部
5906,エムケー精工,ＪＡＳＤＡＱ
5907,ＪＦＥコンテ,東証２部
5909,コロナ,東証１部
5911,横河ブＨＤ,東証１部
5912,ＯＳＪＢＨＤ,東証１部
5915,駒井ハルテク,東証１部
5918,滝上工,東証２部
5921,川岸工,東証２部
5922,那須鉄,東証２部
5923,高田機工,東証１部
5928,アルメタック,東証２部
5929,三和ＨＤ,東証１部
5930,文化シヤタ,東証１部
5932,三協立山,東証１部
5933,アルインコ,東証１部
5935,元旦,ＪＡＳＤＡＱ
5936,洋シヤター,東証１部
5938,ＬＩＸＩＬ,東証１部
5939,大谷工業,ＪＡＳＤＡＱ
5940,不二サッシ,東証２部
5941,中西製,東証２部
5942,フイルコン,東証１部
5943,ノーリツ,東証１部
5945,天龍製鋸,ＪＡＳＤＡＱ
5946,長府製,東証１部
5947,リンナイ,東証１部
5949,ユニプレス,東証１部
5950,パワファス,東証２部
5951,ダイニチ工,東証１部
5952,アマテイ,東証２部
5953,昭和鉄工,福証
5955,ヤマシナ,東証２部
5956,トーソー,東証２部
5957,日東精,東証１部
5958,三洋工,東証１部
5959,岡部,東証１部
5962,浅香工,東証２部
5964,洋刃物,東証２部
5965,フジマック,東証２部
5966,ＫＴＣ,東証２部
5967,ＴＯＮＥ,東証２部
5970,ジーテクト,東証１部
5971,共和工業,ＪＡＳＤＡＱ
5973,トーアミ,東証２部
5974,中国工,東証２部
5975,東プレ,東証１部
5976,ネツレン,東証１部
5979,カネソウ,名証
5981,東京綱,東証１部
5982,マルゼン,東証２部
5983,イワブチ,ＪＡＳＤＡＱ
5984,兼房,東証２部
5985,サンコール,東証１部
5986,モリテック,東証１部
5987,オーネックス,ＪＡＳＤＡＱ
5988,パイオラクス,東証１部
5989,エイチワン,東証１部
5990,スパツール,ＪＡＳＤＡＱ
5991,ニッパツ,東証１部
5992,中央発條,東証１部
5993,知多鋼,名証
5994,ファインシン,東証２部
5997,協立エアテク,ＪＡＳＤＡＱ
5998,アドバネクス,東証１部
5999,イハラサイエ,ＪＡＳＤＡＱ
6005,三浦工,東証１部
6013,タクマ,東証１部
6016,Ｊエンジン,東証２部
6018,阪神内,東証２部
6022,赤阪鉄,東証２部
6023,ダイハツディ,東証２部
6025,ＰＣサービス,名証
6026,ＧＭＯテック,マザーズ
6027,弁護士コム,マザーズ
6028,テクノプロＨ,東証１部
6029,アトラ,東証１部
6030,アドベンチャ,マザーズ
6031,サイジニア,マザーズ
6032,インタワクス,東証１部
6033,エクストリム,マザーズ
6034,ＭＲＴ,マザーズ
6035,ＩＲＪＨＤ,東証１部
6036,ＫｅｅＰｅｒ,東証１部
6037,Ｆロジック,東証１部
6038,イード,マザーズ
6039,動物高度医療,マザーズ
6040,日本スキー,マザーズ
6042,ニッキ,東証２部
6044,三機サービス,東証１部
6045,レントラック,マザーズ
6047,Ｇｕｎｏｓｙ,東証１部
6048,デザインワン,東証１部
6049,イトクロ,マザーズ
6050,Ｅガディアン,東証１部
6054,リブセンス,東証１部
6055,Ｊマテリアル,東証１部
6058,ベクトル,東証１部
6059,ウチヤマＨＤ,東証１部
6060,こころネット,ＪＡＳＤＡＱ
6061,ユニバ園芸,ＪＡＳＤＡＱ
6062,チャームケア,東証１部
6063,ＥＡＪ,ＪＡＳＤＡＱ
6064,アクトコール,マザーズ
6067,インパクト,マザーズ
6069,トレンダーズ,マザーズ
6070,キャリアＬ,東証１部
6071,ＩＢＪ,東証１部
6072,地盤ネットＨ,マザーズ
6073,アサンテ,東証１部
6074,ＪＳＳ,ＪＡＳＤＡＱ
6076,アメイズ,福証
6077,Ｎフィールド,東証１部
6078,バリューＨＲ,東証１部
6080,Ｍ＆Ａキャピ,東証１部
6081,アライドアキ,マザーズ
6082,ライドオンＨ,東証１部
6083,ＥＲＩＨＤ,東証１部
6085,アーキテクツ,マザーズ
6086,シンメンテＨ,マザーズ
6087,アビスト,東証１部
6088,シグマクシス,東証１部
6089,ウィルＧ,東証１部
6090,ＨＭＴ,マザーズ
6091,ウエスコＨＤ,東証２部
6092,エンバイオＨ,マザーズ
6093,エスクロＡＪ,東証１部
6094,フリクアウＨ,マザーズ
6095,メドピア,東証１部
6096,レアジョブ,東証１部
6098,リクルートＨ,東証１部
6099,エラン,東証１部
6101,ツガミ,東証１部
6103,オークマ,東証１部
6104,芝浦機械,東証１部
6111,旭精機,名証
6113,アマダ,東証１部
6118,アイダ,東証１部
6121,滝沢鉄,東証１部
6125,岡本工,東証２部
6134,ＦＵＪＩ,東証１部
6135,牧野フ,東証１部
6136,ＯＳＧ,東証１部
6137,小池酸,東証２部
6138,ダイジヱット,東証１部
6140,旭ダイヤ,東証１部
6141,ＤＭＧ森精機,東証１部
6142,富士精工,名証
6143,ソディック,東証１部
6144,西部電機,東証２部
6145,ＮＩＴＴＯＫ,ＪＡＳＤＡＱ
6146,ディスコ,東証１部
6147,ヤマザキ,ＪＡＳＤＡＱ
6149,小田原エン,ＪＡＳＤＡＱ
6150,タケダ機械,ＪＡＳＤＡＱ
6151,日東工器,東証１部
6155,高松機械,東証２部
6156,エーワン,ＪＡＳＤＡＱ
6157,日進工具,東証１部
6158,和井田,ＪＡＳＤＡＱ
6159,ミクロン精密,ＪＡＳＤＡＱ
6161,エスティック,東証２部
6164,太陽工機,ＪＡＳＤＡＱ
6165,パンチ,東証１部
6166,中村超硬,マザーズ
6167,冨士ダイス,東証１部
6171,土木管理,東証１部
6172,メタップス,マザーズ
6173,アクアライン,マザーズ
6175,ネットマーケ,東証１部
6176,ブランジスタ,マザーズ
6177,ＡｐｐＢ,マザーズ
6178,日本郵政,東証１部
6180,ＧＭＯメディ,マザーズ
6181,タメニー,マザーズ
6182,ロゼッタ,マザーズ
6183,ベル２４ＨＤ,東証１部
6184,鎌倉新書,東証１部
6185,ＳＭＮ,東証１部
6186,一蔵,東証１部
6187,ＬＩＴＡＬＩ,東証１部
6188,富士ソフＳＢ,東証２部
6189,グローバルＫ,東証１部
6190,ＰＸＢ,マザーズ
6191,エアトリ,東証１部
6192,ハイアス＆Ｃ,東証１部
6193,バーチャレク,マザーズ
6194,アトラエ,東証１部
6195,ホープ,マザーズ
6197,ソラスト,東証１部
6198,キャリア,マザーズ
6199,セラク,東証１部
6200,インソース,東証１部
6201,豊田織,東証１部
6203,豊和工,東証１部
6205,ＯＫＫ,東証１部
6208,石川製,東証１部
6210,東洋機械,東証１部
6217,津田駒,東証１部
6218,エンシュウ,東証１部
6222,島精機,東証１部
6229,オーケーエム,東証２部
6231,木村工機,東証２部
6232,ＡＣＳＬ,マザーズ
6233,極東産機,ＪＡＳＤＡＱ
6235,オプトラン,東証１部
6236,ＮＣＨＤ,東証１部
6237,イワキポンプ,東証１部
6238,フリュー,東証１部
6239,ナガオカ,ＪＡＳＤＡＱ
6240,ヤマシンＦ,東証１部
6245,ヒラノテク,東証２部
6246,テクノスマト,東証２部
6247,日阪製,東証１部
6248,横田製作所,ＪＡＳＤＡＱ
6249,ＧＣジョイコ,ＪＡＳＤＡＱ
6250,やまびこ,東証１部
6254,野村マイクロ,東証２部
6255,エヌピーシー,マザーズ
6257,藤商事,ＪＡＳＤＡＱ
6258,平田機工,東証１部
6262,ペガサス,東証１部
6264,マルマエ,東証１部
6265,妙徳,ＪＡＳＤＡＱ
6266,タツモ,東証１部
6267,ゼネパッカー,ＪＡＳＤＡＱ
6268,ナブテスコ,東証１部
6269,三井海洋,東証１部
6271,ニッセイ,東証２部
6272,レオン自機,東証１部
6273,ＳＭＣ,東証１部
6276,ナビタス,ＪＡＳＤＡＱ
6277,ホソミクロン,東証１部
6278,ユニオンツル,東証１部
6279,瑞光,東証２部
6281,前田製作,ＪＡＳＤＡＱ
6282,オイレス工,東証１部
6284,ＡＳＢ機械,東証１部
6287,サトーＨＤ,東証１部
6289,技研製,東証１部
6291,エアーテック,東証１部
6292,カワタ,東証１部
6293,日精樹脂,東証１部
6294,オカダアイヨ,東証１部
6295,富士変速機,名証
6297,鉱研工業,ＪＡＳＤＡＱ
6298,ＹＡＣＨＤ,東証１部
6299,神鋼環境,東証２部
6301,コマツ,東証１部
6302,住友重,東証１部
6303,ササクラ,東証２部
6305,日立建機,東証１部
6306,日工,東証１部
6307,サンセイ,東証２部
6309,巴工業,東証１部
6310,井関農,東証１部
6312,フロイント,ＪＡＳＤＡＱ
6315,ＴＯＷＡ,東証１部
6316,丸山製,東証１部
6317,北川鉄,東証１部
6319,シンニッタン,東証１部
6322,タクミナ,東証２部
6323,ローツェ,東証１部
6324,ハーモニク,ＪＡＳＤＡＱ
6325,タカキタ,東証１部
6326,クボタ,東証１部
6327,北川精機,ＪＡＳＤＡＱ
6328,荏原実業,東証１部
6330,洋エンジ,東証１部
6331,化工機,東証１部
6332,月島機,東証１部
6333,帝国電機,東証１部
6334,明治機,東証２部
6335,東京機,東証１部
6336,石井表記,東証２部
6337,テセック,ＪＡＳＤＡＱ
6338,タカトリ,東証２部
6339,新東工,東証１部
6340,渋谷工,東証１部
6342,太平製,東証２部
6343,フリジアマク,東証２部
6345,アイチ,東証１部
6346,キクカワ,東証２部
6347,プラコー,ＪＡＳＤＡＱ
6349,小森,東証１部
6351,鶴見製,東証１部
6355,住精密,東証１部
6357,三精テクノ,東証２部
6358,酒井重,東証１部
6360,東自機,東証２部
6361,荏原,東証１部
6362,石井鉄,東証１部
6363,酉島製,東証１部
6364,北越工,東証１部
6365,電業社,東証２部
6366,千代化建,東証２部
6367,ダイキン,東証１部
6368,オルガノ,東証１部
6369,トヨカネツ,東証１部
6370,栗田工,東証１部
6371,椿本チエ,東証１部
6373,大同工,東証１部
6376,日機装,東証１部
6378,木村化,東証１部
6379,レイズＮ,東証１部
6380,オリチエ,東証２部
6381,アネスト岩田,東証１部
6382,トリニ工,東証２部
6383,ダイフク,東証１部
6384,昭和真空,ＪＡＳＤＡＱ
6387,サムコ,東証１部
6390,加藤製,東証１部
6391,加地テク,東証２部
6392,ヤマダコーポ,東証２部
6393,油研工,東証１部
6395,タダノ,東証１部
6396,宇野鉄,東証２部
6400,不二精機,ＪＡＳＤＡＱ
6402,兼松エンジ,東証２部
6403,水道機,ＪＡＳＤＡＱ
6405,鈴茂器工,ＪＡＳＤＡＱ
6406,フジテック,東証１部
6407,ＣＫＤ,東証１部
6408,小倉クラ,ＪＡＳＤＡＱ
6409,キトー,東証１部
6411,中野冷機,ＪＡＳＤＡＱ
6412,平和,東証１部
6413,理想科学,東証１部
6414,川重冷熱,ＪＡＳＤＡＱ
6416,桂川電機,ＪＡＳＤＡＱ
6417,ＳＡＮＫＹＯ,東証１部
6418,日金銭,東証１部
6419,マースＧＨＤ,東証１部
6420,フクシマＧ,東証１部
6424,高見サイ,ＪＡＳＤＡＱ
6425,ユニバーサル,ＪＡＳＤＡＱ
6430,ダイコク電,東証１部
6432,竹内製作,東証１部
6433,ヒーハイスト,ＪＡＳＤＡＱ
6436,アマノ,東証１部
6439,中日鋳,名証
6440,ＪＵＫＩ,東証１部
6444,サンデンＨＤ,東証１部
6445,蛇の目,東証１部
6448,ブラザー,東証１部
6454,マックス,東証１部
6455,モリタＨＤ,東証１部
6457,グローリー,東証１部
6458,新晃工,東証１部
6459,大和冷機,東証１部
6460,セガサミーＨ,東証１部
6461,日ピス,東証１部
6462,リケン,東証１部
6463,ＴＰＲ,東証１部
6464,ツバキナカ,東証１部
6465,ホシザキ,東証１部
6466,ＴＶＥ,東証２部
6467,ニチダイ,ＪＡＳＤＡＱ
6469,放電精密,ＪＡＳＤＡＱ
6470,大豊工業,東証１部
6471,日精工,東証１部
6472,ＮＴＮ,東証１部
6473,ジェイテクト,東証１部
6474,不二越,東証１部
6479,ミネベアＭ,東証１部
6480,トムソン,東証１部
6481,ＴＨＫ,東証１部
6482,ユーシン精機,東証１部
6484,ＫＶＫ,ＪＡＳＤＡＱ
6485,前沢給装,東証１部
6486,イーグル,東証１部
6488,ヨシタケ,ＪＡＳＤＡＱ
6489,前沢工,東証１部
6490,日ピラ工,東証１部
6492,岡野バル,東証２部
6493,日鍛バル,東証２部
6494,ＮＦＫＨＤ,ＪＡＳＤＡＱ
6495,宮入バル,東証２部
6496,中北製,東証２部
6497,ハマイ,ＪＡＳＤＡＱ
6498,キッツ,東証１部
6501,日立,東証１部
6502,東芝,東証２部
6503,三菱電,東証１部
6504,富士電機,東証１部
6506,安川電,東証１部
6507,シンフォニア,東証１部
6508,明電舎,東証１部
6513,オリジン,東証１部
6516,山洋電,東証１部
6517,デンヨー,東証１部
6518,三相電機,ＪＡＳＤＡＱ
